name	stargazers_count	html_url
decimen-optical-transfer	3644	https://github.com/bashalarmistalt/decimen-optical-transfer
bento	3485	https://github.com/nyblnet/bento
canvas-ui	3099	https://github.com/DavidHDev/canvas-ui
scriptc	2721	https://github.com/vercel-labs/scriptc
Amicro--Micro-transitions-	1347	https://github.com/Subhan-code/Amicro--Micro-transitions-
aval	1339	https://github.com/pixel-point/aval
yoinks	1221	https://github.com/pablostanley/yoinks
Aether-GUI	882	https://github.com/MatinSenPai/Aether-GUI
openreply	790	https://github.com/diwenne/openreply
address	715	https://github.com/daimon3332/address
