name	stargazers_count	html_url
emdash	10115	https://github.com/emdash-cms/emdash
boneyard	5294	https://github.com/0xGF/boneyard
wterm	2574	https://github.com/vercel-labs/wterm
fieldtheory-cli	1646	https://github.com/afar1/fieldtheory-cli
hop	1124	https://github.com/golbin/hop
avnac	921	https://github.com/akinloluwami/avnac
JSON-Alexander	888	https://github.com/wesbos/JSON-Alexander
Locker	737	https://github.com/zmeyer44/Locker
animal-island-ui	688	https://github.com/guokaigdg/animal-island-ui
ACGTI	677	https://github.com/tianxingleo/ACGTI
