name	stargazers_count	html_url
paperclip	31591	https://github.com/paperclipai/paperclip
vinext	7048	https://github.com/cloudflare/vinext
Shadowbroker	4686	https://github.com/BigBodyCobain/Shadowbroker
Recordly	2899	https://github.com/webadderall/Recordly
pi-autoresearch	2731	https://github.com/davebcn87/pi-autoresearch
web-haptics	2249	https://github.com/lochie/web-haptics
metapi	1128	https://github.com/cita-777/metapi
openocta	965	https://github.com/openocta/openocta
motrix-next	897	https://github.com/AnInsomniacy/motrix-next
apiark	808	https://github.com/berbicanes/apiark
