name	stargazers_count	html_url
qm	13236	https://github.com/yc-software/qm
crm	8322	https://github.com/trycompai/crm
decimen-optical-transfer	5880	https://github.com/bashalarmistalt/decimen-optical-transfer
video-shotcraft	4824	https://github.com/Vincentwei1021/video-shotcraft
bento	3948	https://github.com/nyblnet/bento
canvas-ui	3788	https://github.com/DavidHDev/canvas-ui
scriptc	3439	https://github.com/vercel-labs/scriptc
skill-recorder	2997	https://github.com/microsoft/skill-recorder
genoffice	2680	https://github.com/genspark-ai/genoffice
thinking-orbs	2289	https://github.com/Jakubantalik/thinking-orbs
