name	stargazers_count	html_url
cookbook	3745	https://github.com/cursor/cookbook
codex-plusplus	1445	https://github.com/b-nnett/codex-plusplus
avnac	1320	https://github.com/akinloluwami/avnac
hop	1311	https://github.com/golbin/hop
chromex	1087	https://github.com/GENEXIS-AI/chromex
MD-This-Page	665	https://github.com/Ademking/MD-This-Page
kiro-auto	580	https://github.com/AERT-7Y/kiro-auto
friendmaker	554	https://github.com/zhouxiyu1997/friendmaker
writer-computer	547	https://github.com/joelbqz/writer-computer
univ3-pool-lens	523	https://github.com/moxailoo/univ3-pool-lens
