name	stargazers_count	html_url
m3e-canvas	6326	https://github.com/lnkiai/m3e-canvas
grok-bot-0.18-reconstructed	3501	https://github.com/b-nnett/grok-bot-0.18-reconstructed
human-atlas	3283	https://github.com/ashemag/human-atlas
open-higgsfield	1469	https://github.com/wide-trace/open-higgsfield
cn	1428	https://github.com/shadcn-ui/cn
breakscale	1139	https://github.com/xevrion/breakscale
feedsieve	1038	https://github.com/realchendahuang/feedsieve
vista	752	https://github.com/Mantitup-Org/vista
dsh-top100	508	https://github.com/dsheval/dsh-top100
RhineLabUI	443	https://github.com/LBEILC/RhineLabUI
