name	stargazers_count	html_url
osiris	3424	https://github.com/simplifaisoul/osiris
mirage	2764	https://github.com/strukto-ai/mirage
petdex	2508	https://github.com/crafter-station/petdex
AI-Engineering-Coach	1622	https://github.com/microsoft/AI-Engineering-Coach
PilotDeck	1469	https://github.com/OpenBMB/PilotDeck
kimi-code	1228	https://github.com/MoonshotAI/kimi-code
files-sdk	1056	https://github.com/haydenbleasel/files-sdk
sven-family	1008	https://github.com/laishiwen/sven-family
openpets	962	https://github.com/alvinunreal/openpets
Mirrai	843	https://github.com/Ch1rpy2613/Mirrai
