name	stargazers_count	html_url
open-design	39337	https://github.com/nexu-io/open-design
open-codesign	5802	https://github.com/OpenCoworkAI/open-codesign
awesome-gpt-image-2	5644	https://github.com/YouMind-OpenLab/awesome-gpt-image-2
cookbook	3756	https://github.com/cursor/cookbook
open-slide	3223	https://github.com/1weiho/open-slide
mike	2930	https://github.com/willchen96/mike
terax-ai	2713	https://github.com/crynta/terax-ai
deepsec	2499	https://github.com/vercel-labs/deepsec
chatgpt2api	2417	https://github.com/basketikun/chatgpt2api
OpenGame	2191	https://github.com/leigest519/OpenGame
