name	stargazers_count	html_url
open-design	37415	https://github.com/nexu-io/open-design
open-codesign	5652	https://github.com/OpenCoworkAI/open-codesign
awesome-gpt-image-2	5480	https://github.com/YouMind-OpenLab/awesome-gpt-image-2
cookbook	3735	https://github.com/cursor/cookbook
open-slide	3053	https://github.com/1weiho/open-slide
wterm	2906	https://github.com/vercel-labs/wterm
mike	2776	https://github.com/willchen96/mike
deepsec	2334	https://github.com/vercel-labs/deepsec
chatgpt2api	2310	https://github.com/basketikun/chatgpt2api
OpenGame	2123	https://github.com/leigest519/OpenGame
