name	stargazers_count	html_url
open-design	52061	https://github.com/nexu-io/open-design
mike	3504	https://github.com/willchen96/mike
osiris	3106	https://github.com/simplifaisoul/osiris
deepsec	2924	https://github.com/vercel-labs/deepsec
mirage	2614	https://github.com/strukto-ai/mirage
petdex	2295	https://github.com/crafter-station/petdex
codex-plusplus	2268	https://github.com/b-nnett/codex-plusplus
dictionary-of-ai-coding	1826	https://github.com/mattpocock/dictionary-of-ai-coding
AI-Engineering-Coach	1228	https://github.com/microsoft/AI-Engineering-Coach
serve-sim	1202	https://github.com/EvanBacon/serve-sim
