name	stargazers_count	html_url
T3MP3ST	5193	https://github.com/elder-plinius/T3MP3ST
open-connector	3297	https://github.com/oomol-lab/open-connector
openscience	2778	https://github.com/synthetic-sciences/openscience
canvas-ui	1976	https://github.com/DavidHDev/canvas-ui
video-shotcraft	1740	https://github.com/Vincentwei1021/video-shotcraft
bento	1730	https://github.com/nyblnet/bento
aval	1299	https://github.com/pixel-point/aval
llm-space	1246	https://github.com/deer-flow/llm-space
yoinks	1121	https://github.com/pablostanley/yoinks
cuelume	1034	https://github.com/Danilaa1/cuelume
