name	stargazers_count	html_url
open-design	27466	https://github.com/nexu-io/open-design
design.md	11671	https://github.com/google-labs-code/design.md
llm_wiki	5866	https://github.com/nashsu/llm_wiki
codeburn	5495	https://github.com/getagentseal/codeburn
open-codesign	4821	https://github.com/OpenCoworkAI/open-codesign
awesome-gpt-image-2	4438	https://github.com/YouMind-OpenLab/awesome-gpt-image-2
hermes-web-ui	3602	https://github.com/EKKOLearnAI/hermes-web-ui
cookbook	3508	https://github.com/cursor/cookbook
wterm	2851	https://github.com/vercel-labs/wterm
agentic-inbox	2550	https://github.com/cloudflare/agentic-inbox
