name	stargazers_count	html_url
m3e-canvas	6141	https://github.com/lnkiai/m3e-canvas
OpenBot	4732	https://github.com/CopilotKit/OpenBot
codex-with-chatgpt	4051	https://github.com/XiaoDuoYa/codex-with-chatgpt
cumora	3567	https://github.com/yetone/cumora
grok-bot-0.18-reconstructed	3500	https://github.com/b-nnett/grok-bot-0.18-reconstructed
human-atlas	3208	https://github.com/ashemag/human-atlas
niubigeo	2351	https://github.com/Albert-Weasker/niubigeo
goldie	2014	https://github.com/kacperkapusciak/goldie
learn	1792	https://github.com/amosblomqvist/learn
chat-on-steroids	1729	https://github.com/totec448-spec/chat-on-steroids
