name	stargazers_count	html_url
m3e-canvas	8084	https://github.com/lnkiai/m3e-canvas
human-atlas	3829	https://github.com/ashemag/human-atlas
vista	2384	https://github.com/Mantitup-Org/vista
cn	1575	https://github.com/shadcn-ui/cn
NxMem	944	https://github.com/NxcoreAI/NxMem
plexo	911	https://github.com/anmolkapil/plexo
Axl	750	https://github.com/Observal/Axl
javranking-extension	745	https://github.com/aizhimou/javranking-extension
localjev	736	https://github.com/githubnext/localjev
RhineLabUI	602	https://github.com/LBEILC/RhineLabUI
