name	stargazers_count	html_url
openwiki	12296	https://github.com/langchain-ai/openwiki
T3MP3ST	4940	https://github.com/elder-plinius/T3MP3ST
torlink	3676	https://github.com/baairon/torlink
open-connector	2930	https://github.com/oomol-lab/open-connector
openscience	2574	https://github.com/synthetic-sciences/openscience
gitfut	2199	https://github.com/Younesfdj/gitfut
opentag	1364	https://github.com/amplifthq/opentag
aval	1209	https://github.com/pixel-point/aval
mediary-scout	1078	https://github.com/fancydirty/mediary-scout
llm-space	1063	https://github.com/deer-flow/llm-space
