name	stargazers_count	html_url
m3e-canvas	7129	https://github.com/lnkiai/m3e-canvas
codex-with-chatgpt	4815	https://github.com/XiaoDuoYa/codex-with-chatgpt
human-atlas	3564	https://github.com/ashemag/human-atlas
grok-bot-0.18-reconstructed	3505	https://github.com/b-nnett/grok-bot-0.18-reconstructed
chat-on-steroids	2847	https://github.com/totec448-spec/chat-on-steroids
niubigeo	2493	https://github.com/Albert-Weasker/niubigeo
SoL-Pi	2114	https://github.com/NVlabs/SoL-Pi
goldie	2087	https://github.com/kacperkapusciak/goldie
learn	2019	https://github.com/amosblomqvist/learn
lint	1928	https://github.com/shadcn-ui/lint
