name	stargazers_count	html_url
paperclip	18673	https://github.com/paperclipai/paperclip
vinext	6454	https://github.com/cloudflare/vinext
react-doctor	5635	https://github.com/millionco/react-doctor
portless	4711	https://github.com/vercel-labs/portless
agent-orchestrator	4098	https://github.com/ComposioHQ/agent-orchestrator
LobsterAI	3797	https://github.com/netease-youdao/LobsterAI
git-city	3533	https://github.com/srizzon/git-city
automaton	3330	https://github.com/Conway-Research/automaton
pua	2793	https://github.com/tanweai/pua
open-pencil	2208	https://github.com/open-pencil/open-pencil
