name	stargazers_count	html_url
T3MP3ST	5274	https://github.com/elder-plinius/T3MP3ST
openscience	2914	https://github.com/synthetic-sciences/openscience
bento	2812	https://github.com/nyblnet/bento
video-shotcraft	2511	https://github.com/Vincentwei1021/video-shotcraft
canvas-ui	2371	https://github.com/DavidHDev/canvas-ui
scriptc	2111	https://github.com/vercel-labs/scriptc
aval	1316	https://github.com/pixel-point/aval
Amicro--Micro-transitions-	1232	https://github.com/Subhan-code/Amicro--Micro-transitions-
thinking-orbs	1214	https://github.com/Jakubantalik/thinking-orbs
yoinks	1164	https://github.com/pablostanley/yoinks
