name	stargazers_count	html_url
decimen-optical-transfer	5711	https://github.com/bashalarmistalt/decimen-optical-transfer
bento	3887	https://github.com/nyblnet/bento
canvas-ui	3709	https://github.com/DavidHDev/canvas-ui
scriptc	3112	https://github.com/vercel-labs/scriptc
sol-advisor	1885	https://github.com/DannyMac180/sol-advisor
talivia	1531	https://github.com/talivia-group/talivia
yoinks	1282	https://github.com/pablostanley/yoinks
openreply	1151	https://github.com/diwenne/openreply
openmouse	1138	https://github.com/OpenMouse-Project/openmouse
address	1057	https://github.com/daimon3332/address
