name	stargazers_count	html_url
qm	12954	https://github.com/yc-software/qm
crm	8109	https://github.com/trycompai/crm
decimen-optical-transfer	5715	https://github.com/bashalarmistalt/decimen-optical-transfer
video-shotcraft	4496	https://github.com/Vincentwei1021/video-shotcraft
bento	3887	https://github.com/nyblnet/bento
canvas-ui	3709	https://github.com/DavidHDev/canvas-ui
scriptc	3112	https://github.com/vercel-labs/scriptc
skill-recorder	2805	https://github.com/microsoft/skill-recorder
genoffice	2471	https://github.com/genspark-ai/genoffice
thinking-orbs	2226	https://github.com/Jakubantalik/thinking-orbs
