name	stargazers_count	html_url
torlink	3512	https://github.com/baairon/torlink
gitfut	2003	https://github.com/Younesfdj/gitfut
cnfast	1101	https://github.com/aidenybai/cnfast
webernetes	1024	https://github.com/ngrok/webernetes
pdfx	741	https://github.com/AlexandrosGounis/pdfx
OpenTag	669	https://github.com/CopilotKit/OpenTag
polymarket-weather-trading-bot	625	https://github.com/frecodecasti/polymarket-weather-trading-bot
pocketjs	554	https://github.com/pocket-stack/pocketjs
sonic-topography	517	https://github.com/yin-yizhen/sonic-topography
subboost	501	https://github.com/SubBoost/subboost
