name	stargazers_count	html_url
emdash	6998	https://github.com/emdash-cms/emdash
Recordly	5142	https://github.com/webadderall/Recordly
TREK	3624	https://github.com/mauriceboe/TREK
pi-autoresearch	3396	https://github.com/davebcn87/pi-autoresearch
boneyard	2397	https://github.com/0xGF/boneyard
feynman	1634	https://github.com/getcompanion-ai/feynman
markit	1040	https://github.com/Michaelliv/markit
hucre	773	https://github.com/productdevbook/hucre
emulate	731	https://github.com/vercel-labs/emulate
react-native-ease	666	https://github.com/AppAndFlow/react-native-ease
