name	stargazers_count	html_url
torlink	2822	https://github.com/baairon/torlink
cnfast	1065	https://github.com/aidenybai/cnfast
gorest-2d-animation-spritesheet-generator	1045	https://github.com/NO6KIKO/gorest-2d-animation-spritesheet-generator
webernetes	925	https://github.com/ngrok/webernetes
gitfut	920	https://github.com/Younesfdj/gitfut
slot-text	868	https://github.com/Danilaa1/slot-text
performativeUI	795	https://github.com/vorpus/performativeUI
polymatch	747	https://github.com/insanekrishnna/polymatch
pdfx	684	https://github.com/AlexandrosGounis/pdfx
OpenTag	542	https://github.com/CopilotKit/OpenTag
