name	stargazers_count	html_url
paperclip	30596	https://github.com/paperclipai/paperclip
vinext	6999	https://github.com/cloudflare/vinext
Shadowbroker	4190	https://github.com/BigBodyCobain/Shadowbroker
Recordly	2737	https://github.com/webadderall/Recordly
pi-autoresearch	2492	https://github.com/davebcn87/pi-autoresearch
web-haptics	2227	https://github.com/lochie/web-haptics
metapi	1044	https://github.com/cita-777/metapi
motrix-next	833	https://github.com/AnInsomniacy/motrix-next
visual-json	791	https://github.com/vercel-labs/visual-json
openocta	731	https://github.com/openocta/openocta
