name	stargazers_count	html_url
decimen-optical-transfer	6290	https://github.com/bashalarmistalt/decimen-optical-transfer
morphicons	1953	https://github.com/guillermolg00/morphicons
mycontext	1665	https://github.com/openTrinity/mycontext
grok-bot-0.18-reconstructed	1605	https://github.com/b-nnett/grok-bot-0.18-reconstructed
terminal-code	1549	https://github.com/zenbu-labs/terminal-code
OpenMausBot	1537	https://github.com/milind-soni/OpenMausBot
talivia	1457	https://github.com/talivia-group/talivia
persona	911	https://github.com/xikhar/persona
pdfcn	852	https://github.com/shadcn-labs/pdfcn
youtube-music	845	https://github.com/sohaibdevv/youtube-music
