name	stargazers_count	html_url
gstack	49690	https://github.com/garrytan/gstack
paperclip	33681	https://github.com/paperclipai/paperclip
OpenMAIC	12494	https://github.com/THU-MAIC/OpenMAIC
pua	12479	https://github.com/tanweai/pua
opencli	7551	https://github.com/jackwener/opencli
Understand-Anything	6398	https://github.com/Lum1104/Understand-Anything
Shadowbroker	5093	https://github.com/BigBodyCobain/Shadowbroker
JKVideo	4676	https://github.com/tiajinsha/JKVideo
gsd-2	3286	https://github.com/gsd-build/gsd-2
open-pencil	3206	https://github.com/open-pencil/open-pencil
