name	stargazers_count	html_url
m3e-canvas	7779	https://github.com/lnkiai/m3e-canvas
codex-with-chatgpt	5698	https://github.com/XiaoDuoYa/codex-with-chatgpt
fast-jev-compaction	5170	https://github.com/tamaratran/fast-jev-compaction
human-atlas	3708	https://github.com/ashemag/human-atlas
open-higgsfield	3445	https://github.com/wide-trace/open-higgsfield
SoL-Pi	2663	https://github.com/NVlabs/SoL-Pi
niubigeo	2570	https://github.com/Albert-Weasker/niubigeo
vista	2373	https://github.com/Mantitup-Org/vista
lint	2228	https://github.com/shadcn-ui/lint
anything2explainer	1857	https://github.com/Vincentwei1021/anything2explainer
