name	stargazers_count	html_url
gstack	64610	https://github.com/garrytan/gstack
openclaude	16340	https://github.com/Gitlawb/openclaude
OpenMAIC	13895	https://github.com/THU-MAIC/OpenMAIC
claude-code	13881	https://github.com/claude-code-best/claude-code
opencli	13363	https://github.com/jackwener/opencli
claude-code-sourcemap	8447	https://github.com/ChinaSiro/claude-code-sourcemap
Understand-Anything	7843	https://github.com/Lum1104/Understand-Anything
ai-website-cloner-template	7804	https://github.com/JCodesMore/ai-website-cloner-template
emdash	7416	https://github.com/emdash-cms/emdash
Recordly	5244	https://github.com/webadderall/Recordly
