name	stargazers_count	html_url
paperclip	29868	https://github.com/paperclipai/paperclip
vinext	6960	https://github.com/cloudflare/vinext
git-city	4202	https://github.com/srizzon/git-city
Shadowbroker	3829	https://github.com/BigBodyCobain/Shadowbroker
Recordly	2601	https://github.com/webadderall/Recordly
pi-autoresearch	2386	https://github.com/davebcn87/pi-autoresearch
web-haptics	2219	https://github.com/lochie/web-haptics
metapi	1002	https://github.com/cita-777/metapi
motrix-next	801	https://github.com/AnInsomniacy/motrix-next
visual-json	790	https://github.com/vercel-labs/visual-json
