name	stargazers_count	html_url
open-design	23819	https://github.com/nexu-io/open-design
design.md	11540	https://github.com/google-labs-code/design.md
llm_wiki	5754	https://github.com/nashsu/llm_wiki
codeburn	5328	https://github.com/getagentseal/codeburn
open-codesign	4649	https://github.com/OpenCoworkAI/open-codesign
awesome-gpt-image-2	4365	https://github.com/YouMind-OpenLab/awesome-gpt-image-2
hermes-web-ui	3512	https://github.com/EKKOLearnAI/hermes-web-ui
cookbook	3399	https://github.com/cursor/cookbook
wterm	2840	https://github.com/vercel-labs/wterm
agentic-inbox	2497	https://github.com/cloudflare/agentic-inbox
