name	stargazers_count	html_url
emdash	10005	https://github.com/emdash-cms/emdash
boneyard	5204	https://github.com/0xGF/boneyard
wterm	2375	https://github.com/vercel-labs/wterm
tegaki	2254	https://github.com/KurtGokhan/tegaki
fieldtheory-cli	1607	https://github.com/afar1/fieldtheory-cli
sidex	1581	https://github.com/Sidenai/sidex
hop	990	https://github.com/golbin/hop
JSON-Alexander	880	https://github.com/wesbos/JSON-Alexander
learn-harness-engineering	866	https://github.com/walkinglabs/learn-harness-engineering
Locker	732	https://github.com/zmeyer44/Locker
