name	stargazers_count	html_url
grok-bot-0.18-reconstructed	3410	https://github.com/b-nnett/grok-bot-0.18-reconstructed
mycontext	2634	https://github.com/openTrinity/mycontext
OpenMausBot	1831	https://github.com/milind-soni/OpenMausBot
terminal-code	1739	https://github.com/zenbu-labs/terminal-code
open-higgsfield	976	https://github.com/wide-trace/open-higgsfield
pdfcn	885	https://github.com/shadcn-labs/pdfcn
youtube-music	834	https://github.com/sohaibdevv/youtube-music
berd	818	https://github.com/block/berd
keslr_connect	810	https://github.com/keslr/keslr_connect
blobatar	768	https://github.com/Alain00/blobatar
