name	stargazers_count	html_url
skylight	2930	https://github.com/cpaczek/skylight
niubi_guard	1105	https://github.com/Albert-Weasker/niubi_guard
gorest-2d-animation-spritesheet-generator	984	https://github.com/NO6KIKO/gorest-2d-animation-spritesheet-generator
cnfast	960	https://github.com/aidenybai/cnfast
slot-text	835	https://github.com/Danilaa1/slot-text
performativeUI	773	https://github.com/vorpus/performativeUI
webernetes	644	https://github.com/ngrok/webernetes
harbor	604	https://github.com/harborstremio/harbor
open-file-viewer	590	https://github.com/xushanpei/open-file-viewer
QMAI	573	https://github.com/Mochocyang/QMAI
