name	stargazers_count	html_url
MiMo-Code	11473	https://github.com/XiaomiMiMo/MiMo-Code
openwiki	5130	https://github.com/langchain-ai/openwiki
eve	3228	https://github.com/vercel/eve
torlink	3085	https://github.com/baairon/torlink
devspace	2915	https://github.com/Waishnav/devspace
testsprite-cli	1964	https://github.com/TestSprite/testsprite-cli
T3MP3ST	1617	https://github.com/elder-plinius/T3MP3ST
dao-code	1604	https://github.com/tigicion/dao-code
tickflow-stock-panel	1537	https://github.com/shy3130/tickflow-stock-panel
gitfut	1501	https://github.com/Younesfdj/gitfut
