name	stargazers_count	html_url
gstack	32212	https://github.com/garrytan/gstack
paperclip	30616	https://github.com/paperclipai/paperclip
OpenMAIC	10184	https://github.com/THU-MAIC/OpenMAIC
pua	9197	https://github.com/tanweai/pua
vinext	7000	https://github.com/cloudflare/vinext
Shadowbroker	4203	https://github.com/BigBodyCobain/Shadowbroker
OpenClaw-RL	3846	https://github.com/Gen-Verse/OpenClaw-RL
memory-lancedb-pro	3213	https://github.com/CortexReach/memory-lancedb-pro
opencli	3061	https://github.com/jackwener/opencli
open-pencil	2934	https://github.com/open-pencil/open-pencil
