name	stargazers_count	html_url
deepseek-harness	160206	https://github.com/deepseek-ai/deepseek-harness
qm	13885	https://github.com/yc-software/qm
deepseek-harness-desktop	13556	https://github.com/anywhere-labs/deepseek-harness-desktop
crm	8606	https://github.com/trycompai/crm
decimen-optical-transfer	6145	https://github.com/bashalarmistalt/decimen-optical-transfer
dsh-web-ui	4567	https://github.com/zhu1090093659/dsh-web-ui
scriptc	3626	https://github.com/vercel-labs/scriptc
genoffice	3295	https://github.com/genspark-ai/genoffice
skill-recorder	3259	https://github.com/microsoft/skill-recorder
anti-slop	2622	https://github.com/dmmulroy/anti-slop
