name	stargazers_count	html_url
cookbook	3784	https://github.com/cursor/cookbook
codex-plusplus	1716	https://github.com/b-nnett/codex-plusplus
dbx	1568	https://github.com/t8y2/dbx
chromex	1112	https://github.com/GENEXIS-AI/chromex
floral-notepaper	914	https://github.com/Achilng/floral-notepaper
ziwei-doushu	892	https://github.com/Renhuai123/ziwei-doushu
friendmaker	749	https://github.com/zhouxiyu1997/friendmaker
Mirrai	726	https://github.com/Ch1rpy2613/Mirrai
cell-architecture-studio	664	https://github.com/cclank/cell-architecture-studio
hyperliquid-sdk	603	https://github.com/devmikets/hyperliquid-sdk
