name	stargazers_count	html_url
nanoclaw	9285	https://github.com/qwibitai/nanoclaw
moltworker	8924	https://github.com/cloudflare/moltworker
beautiful-mermaid	7117	https://github.com/lukilabs/beautiful-mermaid
voicebox	3932	https://github.com/jamiepine/voicebox
skills	3462	https://github.com/antfu/skills
clawdbot-feishu	3249	https://github.com/m1heng/clawdbot-feishu
ClawRouter	2794	https://github.com/BlockRunAI/ClawRouter
excalidraw-mcp	2520	https://github.com/excalidraw/excalidraw-mcp
CodePilot	2046	https://github.com/op7418/CodePilot
react-doctor	2024	https://github.com/millionco/react-doctor
