name	stargazers_count	html_url
emdash	8474	https://github.com/emdash-cms/emdash
Recordly	5545	https://github.com/webadderall/Recordly
TREK	3899	https://github.com/mauriceboe/TREK
boneyard	3818	https://github.com/0xGF/boneyard
feynman	3240	https://github.com/getcompanion-ai/feynman
fieldtheory-cli	1244	https://github.com/afar1/fieldtheory-cli
markit	1074	https://github.com/Michaelliv/markit
emulate	991	https://github.com/vercel-labs/emulate
hucre	952	https://github.com/productdevbook/hucre
OpenBrand	651	https://github.com/ethanjyx/OpenBrand
