name	stargazers_count	html_url
osiris	3900	https://github.com/simplifaisoul/osiris
Mirrai	880	https://github.com/Ch1rpy2613/Mirrai
cell-architecture-studio	826	https://github.com/cclank/cell-architecture-studio
Emblem-Vault	715	https://github.com/Adam-McBride/Emblem-Vault
cwc-workshops	700	https://github.com/anthropics/cwc-workshops
clawpatch	688	https://github.com/openclaw/clawpatch
bookorbit	669	https://github.com/bookorbit/bookorbit
pi-dynamic-workflows	629	https://github.com/Michaelliv/pi-dynamic-workflows
stackprism	614	https://github.com/setube/stackprism
hyperliquid-sdk	613	https://github.com/devmikets/hyperliquid-sdk
