name	stargazers_count	html_url
emdash	9977	https://github.com/emdash-cms/emdash
boneyard	5174	https://github.com/0xGF/boneyard
wterm	2342	https://github.com/vercel-labs/wterm
tegaki	2231	https://github.com/KurtGokhan/tegaki
fieldtheory-cli	1596	https://github.com/afar1/fieldtheory-cli
sidex	1551	https://github.com/Sidenai/sidex
hop	907	https://github.com/golbin/hop
JSON-Alexander	878	https://github.com/wesbos/JSON-Alexander
learn-harness-engineering	860	https://github.com/walkinglabs/learn-harness-engineering
Locker	731	https://github.com/zmeyer44/Locker
