name	stargazers_count	html_url
cookbook	3799	https://github.com/cursor/cookbook
codex-plusplus	2017	https://github.com/b-nnett/codex-plusplus
floral-notepaper	1784	https://github.com/Achilng/floral-notepaper
dbx	1739	https://github.com/t8y2/dbx
osiris	1487	https://github.com/simplifaisoul/osiris
chromex	1109	https://github.com/GENEXIS-AI/chromex
ziwei-doushu	1086	https://github.com/Renhuai123/ziwei-doushu
friendmaker	803	https://github.com/zhouxiyu1997/friendmaker
Mirrai	773	https://github.com/Ch1rpy2613/Mirrai
cell-architecture-studio	730	https://github.com/cclank/cell-architecture-studio
