name	stargazers_count	html_url
torlink	3615	https://github.com/baairon/torlink
gitfut	2136	https://github.com/Younesfdj/gitfut
cnfast	1117	https://github.com/aidenybai/cnfast
pdfx	744	https://github.com/AlexandrosGounis/pdfx
OpenTag	672	https://github.com/CopilotKit/OpenTag
pocketjs	607	https://github.com/pocket-stack/pocketjs
ditto.site	526	https://github.com/ion-design/ditto.site
RAMDAQ	520	https://github.com/tryRAMDAQ/RAMDAQ
sonic-topography	519	https://github.com/yin-yizhen/sonic-topography
k12-reg	474	https://github.com/lxh77721/k12-reg
