name	stargazers_count	html_url
open-design	38381	https://github.com/nexu-io/open-design
open-codesign	5733	https://github.com/OpenCoworkAI/open-codesign
awesome-gpt-image-2	5573	https://github.com/YouMind-OpenLab/awesome-gpt-image-2
cookbook	3745	https://github.com/cursor/cookbook
open-slide	3148	https://github.com/1weiho/open-slide
mike	2881	https://github.com/willchen96/mike
terax-ai	2588	https://github.com/crynta/terax-ai
deepsec	2417	https://github.com/vercel-labs/deepsec
chatgpt2api	2367	https://github.com/basketikun/chatgpt2api
OpenGame	2152	https://github.com/leigest519/OpenGame
