name	stargazers_count	html_url
vinext	6111	https://github.com/cloudflare/vinext
paperclip	2976	https://github.com/paperclipai/paperclip
git-city	2500	https://github.com/srizzon/git-city
AssppWeb	1843	https://github.com/Lakr233/AssppWeb
k-id-age-verifier	1704	https://github.com/xyzeva/k-id-age-verifier
web-haptics	1642	https://github.com/lochie/web-haptics
sileo	1311	https://github.com/hiaaryan/sileo
SuperCmd	1219	https://github.com/SuperCmdLabs/SuperCmd
open-dronelog	1109	https://github.com/arpanghosh8453/open-dronelog
goey-toast	809	https://github.com/anl331/goey-toast
