name	stargazers_count	html_url
osiris	4237	https://github.com/simplifaisoul/osiris
PilotDeck	2837	https://github.com/OpenBMB/PilotDeck
kimi-code	1599	https://github.com/MoonshotAI/kimi-code
WechatOnCloud	1367	https://github.com/Gloridust/WechatOnCloud
files-sdk	1187	https://github.com/haydenbleasel/files-sdk
butterbase	1101	https://github.com/butterbase-ai/butterbase
sven-family	1044	https://github.com/laishiwen/sven-family
locoagent	919	https://github.com/LocoreMind/locoagent
infinite-canvas	906	https://github.com/basketikun/infinite-canvas
cell-architecture-studio	834	https://github.com/cclank/cell-architecture-studio
