name	stargazers_count	html_url
deepseek-harness	209599	https://github.com/deepseek-ai/deepseek-harness
dsh-desktop	23033	https://github.com/anywhere-labs/dsh-desktop
dsh-web	6732	https://github.com/zhu1090093659/dsh-web
anti-slop	4009	https://github.com/dmmulroy/anti-slop
OpenBot	3908	https://github.com/CopilotKit/OpenBot
dsh-desktop	3886	https://github.com/dataelement/dsh-desktop
grok-bot-0.18-reconstructed	3477	https://github.com/b-nnett/grok-bot-0.18-reconstructed
cumora	3423	https://github.com/yetone/cumora
DSH-better-sidebar	3246	https://github.com/omdsh-dev/DSH-better-sidebar
dsh-market	3063	https://github.com/dsh-market/dsh-market
