name	stargazers_count	html_url
osiris	3733	https://github.com/simplifaisoul/osiris
Mirrai	869	https://github.com/Ch1rpy2613/Mirrai
cell-architecture-studio	826	https://github.com/cclank/cell-architecture-studio
Emblem-Vault	691	https://github.com/Adam-McBride/Emblem-Vault
clawpatch	687	https://github.com/openclaw/clawpatch
cwc-workshops	668	https://github.com/anthropics/cwc-workshops
bookorbit	652	https://github.com/bookorbit/bookorbit
hyperliquid-sdk	613	https://github.com/devmikets/hyperliquid-sdk
stackprism	609	https://github.com/setube/stackprism
pi-dynamic-workflows	566	https://github.com/Michaelliv/pi-dynamic-workflows
