name	stargazers_count	html_url
gstack	37774	https://github.com/garrytan/gstack
paperclip	31601	https://github.com/paperclipai/paperclip
OpenMAIC	11161	https://github.com/THU-MAIC/OpenMAIC
pua	10038	https://github.com/tanweai/pua
vinext	7049	https://github.com/cloudflare/vinext
context-mode	5655	https://github.com/mksglu/context-mode
Shadowbroker	4700	https://github.com/BigBodyCobain/Shadowbroker
opencli	4339	https://github.com/jackwener/opencli
Understand-Anything	4040	https://github.com/Lum1104/Understand-Anything
memory-lancedb-pro	3365	https://github.com/CortexReach/memory-lancedb-pro
