name	stargazers_count	html_url
MiMo-Code	11138	https://github.com/XiaomiMiMo/MiMo-Code
lottie	4169	https://github.com/diffusionstudio/lottie
eve	2988	https://github.com/vercel/eve
devspace	2709	https://github.com/Waishnav/devspace
torlink	1644	https://github.com/baairon/torlink
open-knowledge	1640	https://github.com/inkeep/open-knowledge
testsprite-cli	1404	https://github.com/TestSprite/testsprite-cli
world-of-claudecraft	1383	https://github.com/levy-street/world-of-claudecraft
niubi_guard	1130	https://github.com/Albert-Weasker/niubi_guard
cnfast	1041	https://github.com/aidenybai/cnfast
