name	stargazers_count	html_url
emdash	9324	https://github.com/emdash-cms/emdash
feynman	4998	https://github.com/getcompanion-ai/feynman
boneyard	4805	https://github.com/0xGF/boneyard
TREK	4163	https://github.com/mauriceboe/TREK
fieldtheory-cli	1456	https://github.com/afar1/fieldtheory-cli
sidex	1211	https://github.com/Sidenai/sidex
hucre	1156	https://github.com/productdevbook/hucre
markit	1128	https://github.com/Michaelliv/markit
emulate	1032	https://github.com/vercel-labs/emulate
ascii-studio	789	https://github.com/vansh-nagar/ascii-studio
