name	stargazers_count	html_url
openwiki	11577	https://github.com/langchain-ai/openwiki
T3MP3ST	4784	https://github.com/elder-plinius/T3MP3ST
torlink	3616	https://github.com/baairon/torlink
open-connector	2570	https://github.com/oomol-lab/open-connector
openscience	2465	https://github.com/synthetic-sciences/openscience
tickflow-stock-panel	2177	https://github.com/shy3130/tickflow-stock-panel
gitfut	2137	https://github.com/Younesfdj/gitfut
opentag	1345	https://github.com/amplifthq/opentag
cnfast	1117	https://github.com/aidenybai/cnfast
mediary-scout	1051	https://github.com/fancydirty/mediary-scout
