name	stargazers_count	html_url
open-design	46634	https://github.com/nexu-io/open-design
cookbook	3791	https://github.com/cursor/cookbook
open-slide	3470	https://github.com/1weiho/open-slide
mike	3158	https://github.com/willchen96/mike
deepsec	2810	https://github.com/vercel-labs/deepsec
mirage	2417	https://github.com/strukto-ai/mirage
petdex	1994	https://github.com/crafter-station/petdex
codex-plusplus	1744	https://github.com/b-nnett/codex-plusplus
dictionary-of-ai-coding	1699	https://github.com/mattpocock/dictionary-of-ai-coding
dbx	1640	https://github.com/t8y2/dbx
