name	stargazers_count	html_url
MiMo-Code	8398	https://github.com/XiaomiMiMo/MiMo-Code
sdk-js	8257	https://github.com/unicity-astrid/sdk-js
skylight	2686	https://github.com/cpaczek/skylight
WechatOnCloud	2675	https://github.com/Gloridust/WechatOnCloud
pi-dynamic-workflows	934	https://github.com/Michaelliv/pi-dynamic-workflows
GeoLibre	832	https://github.com/opengeos/GeoLibre
performativeUI	676	https://github.com/vorpus/performativeUI
gajae-code	667	https://github.com/Yeachan-Heo/gajae-code
slot-text	554	https://github.com/Danilaa1/slot-text
QMAI	507	https://github.com/Mochocyang/QMAI
