name	stargazers_count	html_url
openclaude	24231	https://github.com/Gitlawb/openclaude
claude-code	16850	https://github.com/claude-code-best/claude-code
gbrain	11157	https://github.com/garrytan/gbrain
emdash	10006	https://github.com/emdash-cms/emdash
claude-code-sourcemap	9004	https://github.com/ChinaSiro/claude-code-sourcemap
cc-haha	8486	https://github.com/NanmiCoder/cc-haha
free-code	8085	https://github.com/paoloanzn/free-code
design.md	7365	https://github.com/google-labs-code/design.md
open-multi-agent	5881	https://github.com/JackChen-me/open-multi-agent
boneyard	5204	https://github.com/0xGF/boneyard
