name	stargazers_count	html_url
paperclip	14122	https://github.com/paperclipai/paperclip
vinext	6370	https://github.com/cloudflare/vinext
react-doctor	5538	https://github.com/millionco/react-doctor
portless	4122	https://github.com/vercel-labs/portless
agent-orchestrator	3884	https://github.com/ComposioHQ/agent-orchestrator
LobsterAI	3689	https://github.com/netease-youdao/LobsterAI
git-city	3340	https://github.com/srizzon/git-city
automaton	3285	https://github.com/Conway-Research/automaton
open-pencil	2063	https://github.com/open-pencil/open-pencil
web-haptics	2031	https://github.com/lochie/web-haptics
