name	stargazers_count	html_url
open-design	35272	https://github.com/nexu-io/open-design
codeburn	5948	https://github.com/getagentseal/codeburn
open-codesign	5384	https://github.com/OpenCoworkAI/open-codesign
awesome-gpt-image-2	5319	https://github.com/YouMind-OpenLab/awesome-gpt-image-2
cookbook	3709	https://github.com/cursor/cookbook
wterm	2884	https://github.com/vercel-labs/wterm
open-slide	2789	https://github.com/1weiho/open-slide
mike	2626	https://github.com/willchen96/mike
anything-analyzer	2348	https://github.com/Mouseww/anything-analyzer
chatgpt2api	2208	https://github.com/basketikun/chatgpt2api
