name	stargazers_count	html_url
m3e-canvas	8009	https://github.com/lnkiai/m3e-canvas
fast-jev-compaction	6312	https://github.com/tamaratran/fast-jev-compaction
ZCode	6294	https://github.com/zai-org/ZCode
codex-with-chatgpt	6222	https://github.com/XiaoDuoYa/codex-with-chatgpt
niubigeo	4832	https://github.com/Albert-Weasker/niubigeo
human-atlas	3780	https://github.com/ashemag/human-atlas
SoL-Pi	2906	https://github.com/NVlabs/SoL-Pi
lint	2579	https://github.com/shadcn-ui/lint
vista	2382	https://github.com/Mantitup-Org/vista
jev-trader	2070	https://github.com/jarrodwatts/jev-trader
