name	stargazers_count	html_url
osiris	3102	https://github.com/simplifaisoul/osiris
codex-plusplus	2267	https://github.com/b-nnett/codex-plusplus
ziwei-doushu	1165	https://github.com/Renhuai123/ziwei-doushu
chromex	1115	https://github.com/GENEXIS-AI/chromex
Mirrai	804	https://github.com/Ch1rpy2613/Mirrai
cell-architecture-studio	797	https://github.com/cclank/cell-architecture-studio
clawpatch	666	https://github.com/openclaw/clawpatch
writer-computer	652	https://github.com/joelbqz/writer-computer
hyperliquid-sdk	611	https://github.com/devmikets/hyperliquid-sdk
stackprism	555	https://github.com/setube/stackprism
