name	stargazers_count	html_url
nanoclaw	15921	https://github.com/qwibitai/nanoclaw
react-doctor	4989	https://github.com/millionco/react-doctor
vinext	4428	https://github.com/cloudflare/vinext
ClawRouter	3676	https://github.com/BlockRunAI/ClawRouter
LobsterAI	2866	https://github.com/netease-youdao/LobsterAI
portless	2825	https://github.com/vercel-labs/portless
automaton	2795	https://github.com/Conway-Research/automaton
excalidraw-mcp	2792	https://github.com/excalidraw/excalidraw-mcp
tinyclaw	2746	https://github.com/TinyAGI/tinyclaw
agent-orchestrator	2677	https://github.com/ComposioHQ/agent-orchestrator
