name	stargazers_count	html_url
open-design	51245	https://github.com/nexu-io/open-design
cookbook	3845	https://github.com/cursor/cookbook
mike	3474	https://github.com/willchen96/mike
osiris	2919	https://github.com/simplifaisoul/osiris
deepsec	2914	https://github.com/vercel-labs/deepsec
mirage	2601	https://github.com/strukto-ai/mirage
petdex	2243	https://github.com/crafter-station/petdex
codex-plusplus	2199	https://github.com/b-nnett/codex-plusplus
dictionary-of-ai-coding	1809	https://github.com/mattpocock/dictionary-of-ai-coding
serve-sim	1193	https://github.com/EvanBacon/serve-sim
