name	stargazers_count	html_url
m3e-canvas	7547	https://github.com/lnkiai/m3e-canvas
codex-with-chatgpt	5575	https://github.com/XiaoDuoYa/codex-with-chatgpt
fast-jev-compaction	4223	https://github.com/tamaratran/fast-jev-compaction
human-atlas	3668	https://github.com/ashemag/human-atlas
open-higgsfield	3325	https://github.com/wide-trace/open-higgsfield
niubigeo	2525	https://github.com/Albert-Weasker/niubigeo
SoL-Pi	2421	https://github.com/NVlabs/SoL-Pi
lint	2174	https://github.com/shadcn-ui/lint
learn	2124	https://github.com/amosblomqvist/learn
goldie	2123	https://github.com/kacperkapusciak/goldie
