name	stargazers_count	html_url
qm	12056	https://github.com/yc-software/qm
codex-security	9068	https://github.com/openai/codex-security
crm	7209	https://github.com/trycompai/crm
decimen-optical-transfer	4950	https://github.com/bashalarmistalt/decimen-optical-transfer
bento	3764	https://github.com/nyblnet/bento
video-shotcraft	3728	https://github.com/Vincentwei1021/video-shotcraft
canvas-ui	3509	https://github.com/DavidHDev/canvas-ui
scriptc	2935	https://github.com/vercel-labs/scriptc
skill-recorder	2147	https://github.com/microsoft/skill-recorder
genoffice	2049	https://github.com/genspark-ai/genoffice
