name	stargazers_count	html_url
bento	2166	https://github.com/nyblnet/bento
canvas-ui	2105	https://github.com/DavidHDev/canvas-ui
aval	1305	https://github.com/pixel-point/aval
yoinks	1131	https://github.com/pablostanley/yoinks
ditto.site	1094	https://github.com/ion-design/ditto.site
cuelume	1052	https://github.com/Danilaa1/cuelume
Amicro--Micro-transitions-	985	https://github.com/Subhan-code/Amicro--Micro-transitions-
pocketjs	838	https://github.com/pocket-stack/pocketjs
Aether-GUI	791	https://github.com/MatinSenPai/Aether-GUI
k12-reg	585	https://github.com/lxh77721/k12-reg
